title,content,image
simalus pelnas. Iš tiesų 2007 metais įmonė buvo labai aukštos. Tačiau pradėjęs domėtis,"Rinkoje laimi greičiausi
Laukinių Vakarų principai tebegyvuoja ne tik filmuose.
Kodėl valstybės nebespėja paskui sumanius verslininkus.
Ir „Apple“ susilaukia kaltinimų. Net ir nuostoliai
kompanijai gali būti naudingi. Nebijokite atsikirsti
rinkos senbuviams.
Daugeliui žmonių tikrai iki šiol skamba keistai, jog įmonės pel-
nas nėra vienas svarbiausių tikslų. Kartais kompanija gali būti
nuostolinga ir neturėti jokių pajamų.
     Prieš pirmąją investiciją į „GetJar“ neturėjau dar pakan-
kamai patirties, todėl taikiau tas pačias žinias, kuriomis dau-
gelį metų pasikliovė verslininkai, kūrę senųjų verslo modelių
įmones. Atrodė, kad svarbiausia, ko turi siekti įmonė, – mak-
simalus pelnas. Iš tiesų 2007 metais įmonė buvo labai pelninga
ir pelno maržos buvo labai aukštos. Tačiau pradėjęs domėtis
pasauline praktika ir tuo, kaip laikosi kiti startup’ai, susidūriau
su visai kitokiu požiūriu į verslą ir jo vystymą.
     Daugelis naujųjų verslo modelio atstovų investavo į kom-
paniją daug greičiau, nei ji uždirbo pelno. Labiausiai nustebino,
kad net ir įmonei esant nuostolingai, toli gražu tai nereiškia
viso verslo pabaigos. Pamačiau, jog ir turint finansinių prob-
lemų viską galima išspręsti sėkmingai. Svarbiausia – įmonės
vertė. Jei jūsų kompanija turi daug vartotojų arba yra sukūrusi
                                               verslas naujai 103
",https://images.unsplash.com/photo-1486882430381-e76d701e0a3e?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"savo įmonei pagelbėti pačioje verslo pradžioje, – tokios kompanijos užsidirbti.","Visų pirma, kuo galite           įdomią naujovišką technologiją, net tu-
savo įmonei pagelbėti            rėdami veiklos nuostolių, jūs galite iš
pačioje verslo pradžioje, –      tokios kompanijos užsidirbti.
investuokite į kompaniją              Mažoms kompanijoms kelias į sė-
daugiau, nei ji
                                 kmę yra kur kas ilgesnis, nei, tarkime,
gauna pelno.
                                 jau pažengusioms ir šiek tiek žinomoms
       rinkoje. O ką jau kalbėti apie didžiąsias korporacijas. Tad visų
       pirma, kuo galite savo įmonei pagelbėti pačioje verslo pradžio-
       je, – investuokite į kompaniją daugiau, nei ji gauna pelno.
             Senųjų verslo modelių atstovai sakytų, kad tai galbūt ne-
       įmanoma, – kaip galima įmonės veiklai skirti daugiau lėšų, nei
       ji pati sugeba jų užsidirbti? Viena iš priežasčių, kodėl senųjų
       verslo modelių įmonės negalėjo greitai augti, yra ta, jog įmonei
       augti reikalingos investicijos buvo pritraukiamos labai lėtai.
             Tačiau verslo modeliai, apie kuriuos kalbu šioje knygoje,
       yra visai kitokie. Naujųjų verslo modelių įmonių steigėjai turi
       būti itin dinamiški ir suprasti, kad ne tik talentas ar gera idėja
       gali atnešti sėkmę. Svarbiausia, ko reikia mūsų aptariamiems
       verslams, − greitis. Tik visus verslo reikalus tvarkydami itin
       greitai galite laimėti ir tapti rinkos lyderiu.
             Pavyzdžiui, 2007 metais kompanija „Google“ pasauliui
       buvo žinoma dėl savo unikalios paieškos sistemos ir mes mažai
       ką nutuokėme apie jos lūkesčius užkariauti mobiliosios rekla-
       mos rinką. Kaip tik tais pačiais metais itin sparčiai sau kelią
       skynėsi mobiliosios reklamos kompanija „AdMob“.
             Kadangi „Google“ komanda šioje srityje beveik neturėjo
       jokių rimtų pasiekimų, tiesiog pradėjo žvalgytis į kolegas, šioje
       srityje pažengusius kur kas daugiau. „AdMob“ tuo metu augo
       labai greitai ir negalėjo likti nepastebėta rinkoje, pilnoje atsilie-
       kančių konkurentų.
             „AdMob“ sekėsi, nes sugebėjo pritraukti daug investicijų
       ir nepasiklysti iššūkių kupinoje kasdienybėje. Man labai daž-
       nai tenka matyti jaunas įmones, pasimetusias įvairiuose biuro-
       kratiniuose klausimuose. Tai atima be galo daug energijos, lai-
             104  ilja laurs
",https://images.unsplash.com/photo-1481018844249-c41f6cfd9f48?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"mesnis ir gudresnis, tam pasiseka la- analizuoti pasekmes. Tokios kompanijos kaip „Google“ ar","ko ir ne visada net duoda atsakymų į ieškomus klausimus. Na,
pavyzdžiui, jei ilgai užsisėdėsite studijuodami patentus arba
patys bandysite ką nors užpatentuoti, galiu garantuoti: kad ir
į kurį traukinį su savo idėja skubėtumėte, vis tiek pavėluosite.
      Viskas, kas susiję su patentais ir autorių teisėmis, trunka
net keletą metų ir yra be galo brangus procesas, kainuojantis
dešimtis tūkstančių dolerių.
      Net ir skolos gali būti naudingos
Šiuo metu naujųjų rinkų taisyklės pri- Dažnai įmonėms apsimoka
mena Laukinius Vakarus – kas pir- vystyti veiklą ir tik po to
mesnis ir gudresnis, tam pasiseka la- analizuoti pasekmes.
biausiai. Dažnai įmonėms apsimoka vystyti veiklą ir tik po
to analizuoti pasekmes. Tokios kompanijos kaip „Google“ ar
„Apple“ turi net atskirus resursus juristams, kurie padeda iš-
spręsti kilusius nesusipratimus. Tačiau nereikėtų baimintis di-
džiųjų kompanijų, jų įtakos ir turimų išteklių. Tiesiog turite
aiškiai žinoti, ko norite, ir tikslo taip pat siekti greitai. Būtent
taip ir padarė kompanija „AdMob“.
      Ji nebuvo pirmoji, sugalvojusi internete teikti mobilios rek-
lamos paslaugas. Panašiu laiku kitame pasaulio krašte, Sin-
gapūre, buvo įkurta kompanija „BuzzCity“. Jos vadovas kinas
pasirinko gana tradicišką kompanijos augimo būdą, kuris vi-
sai netiko pačiai verslo prigimčiai. Kompanija stengėsi neda-
ryti staigių pokyčių ir verslas augo lėtai. Tačiau tuo pačiu metu
„AdMob“ veikė pagal visus Silicio slėnio dėsnius – kadan-
gi jiems sekėsi vis geriau, jie stengėsi tuo metu pritraukti dar
daugiau investicijų. Per mažiau nei trejus metus nuo įkūrimo
„AdMob“ komanda sugebėjo gauti daugiau nei 47 mln. JAV do-
lerių investicijų!
      Per kelerius metus ši kompanija tapo savo srities lydere
ir ją „Google“ įsigijo už 750 mln. JAV dolerių. Tačiau verslo
pradžioje tiek Silicio slėnyje įkurta „AdMob“, tiek Singapūre
                                               verslas naujai 105
",https://images.unsplash.com/photo-1494917746113-79752ea0c71e?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"kamai žinių, kaip valdyti pastoviuosius ir kintamuosius kaštus, leis palaikyti subalansuotą kompanijos","       įkurta „BuzzCity“ turėjo lygiai tokias pačias galimybes, nes
       abiem kompanijoms iš pradžių sekėsi panašiai. Tačiau vėliau
       jų pasirinktos strategijos lėmė tai, jog „AdMob“ tapo lydere, o
       „BuzzCity“ užima tik tam tikrą rinkos dalį.
             Visos įmonės veiklos strategijos, kad ir kurias pasirink-
       tumėte, yra tikras menas. Jos reikalauja didelio atsidavimo ir
       daug kruopštaus darbo. Tačiau jei neužsnūsite ant laurų ir į
       kompaniją investuosite daugiausia laiko ir išteklių tada, kada
       jei labiausiai sekasi, – ateityje jums tai atneš daug naudos. Dau-
       geliu atveju ieškoti investicijų tada, kai kompanijai nesiseka,
Daugeliu atveju ieškoti            yra ganėtinai rizikinga. Dar blogiau
investicijų tada, kai              ieškoti jų tada, kai jau trūksta net ir
kompanijai nesiseka, yra           apyvartinių lėšų.
ganėtinai rizikinga. Dar                Nuostolių pačioje kompanijos
blogiau ieškoti jų tada,           vystymo pradžioje išvengti gali būti
kai jau trūksta net ir             sunku. Tačiau čia labai svarbu palai-
apyvartinių lėšų.                  kyti balansą ir netgi mokėti kompani-
       jos turimus nuostolius paversti privalumu. Jei turėsite pakan-
       kamai žinių, kaip valdyti pastoviuosius ir kintamuosius kaštus,
       galite sutaupyti daug įmonės pinigų. Pavyzdžiui, juk kiekvie-
       ną mėnesį žinote, kokią sąskaitą gausite už biuro nuomą, kiek
       reikės sumokėti darbuotojams. Šių pastoviųjų kaštų negalite
       sumažinti. Tačiau kintamieji kaštai, pavyzdžiui, išlaidos rekla-
       mai, gali būti keičiami pagal įmonės turimas galimybes. Vieną
       mėnesį reklamai galite skirti 100 tūkst. JAV dolerių, o kitą −
       galbūt 1 mln. JAV dolerių. Apgalvota sistema, kaip koordinuoti
       kintamuosius kaštus, leis palaikyti subalansuotą kompanijos
       augimą ir išvengti staigių ir netikėtų pokyčių. Tarkime, jei per
       daug išleisite reklamai, kitą mėnesį gali nelikti pinigų biuro
       nuomai, tad tektų kraustytis į mažesnes ir pigesnes patalpas.
             Tačiau jei kompanija ir patiria nuostolių, naujieji verslo
       modeliai tai leidžia paversti privalumu, o ne trūkumu. Ame-
       rikoje kompanijai, įsigijusiai nuostolingą įmonę, įstatymai
       leidžia nuostolius įtraukti į pelno ir nuostolio ataskaitą. Tai
             106  ilja laurs
",https://images.unsplash.com/photo-1467990043612-706c358aa7eb?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"kesčių. Pavyzdžiui, jei kompanija turėjo 1 mln. JAV dolerių, skirtų skolai padengti,","reiškia, jog nuo nuostolio dydžio sumos galima nemokėti mo-
kesčių. Pavyzdžiui, jei kompanija turėjo 1 mln. JAV dolerių
nuostolio, ją įsigijusi įmonė gali padengti nuostolį iš savo tu-
rimo pelno ir už tą 1 mln. JAV dolerių, skirtų skolai padengti,
nemokėti pelno mokesčio. Startup’us perkančios kompanijos
taip sau elgtis leidžia labai dažnai, nes tam turi itin didelius
finansinius resursus. Be to, jas domina sukurta kompanijos
vertė – produktas, turimas vartotojų ratas, o skolas jos sau
gali leisti lengvai padengti ir toliau sėkmingai vystyti įsigytos
kompanijos veiklą.
      Naujuosiuose versluose – Laukinių Vakarų principai
Šiuo metu valstybių įstatymų sistema Kartais praeina net 10 ar
itin atsilieka naujųjų technologijų srity- 15 metų, kol valstybinės
je. Kartais praeina net 10 ar 15 metų, kol institucijos atkreipia
valstybinės institucijos atkreipia dėme- dėmesį į vieną ar kitą
                                               naujausių technologijų
sį į vieną ar kitą naujausių technologijų
                                               sukurtą situaciją.
sukurtą situaciją.
      Jei net pačios kompanijos nespėja viena paskui kitą, tai
įsivaizduokite, kokių resursų reikia valstybėms, kad jos galė-
tų perprasti vykstančius procesus ir imtis juos reguliuoti. Juk
tam taip pat reikalingi itin gerai rinkos dėsnius išmanantys
teisininkai, programuotojai, kiti net ir smulkiausius procesus
žinantys specialistai.
      Verslai, kuriantys naujausias technologijas, yra itin dina-
miški ir greiti. Tad tam, kad juos būtų galima tinkamai supras-
ti, o juolab apibrėžti įstatymuose, reikia nemažai laiko. Pavyz-
džiui, šiuo metu beveik ketvirtadalis Amerikoje besiskiriančių
sutuoktinių skyrybų priežastimi nurodo socialinį tinklalapį
„Facebook“. Iki šiol diskutuojama apie „Facebook“ privatumo
nustatymus ir tai, kaip juos reikėtų reguliuoti. Gali būti, kad šis
skyrybų skaičius ir su juo susijęs socialinis tinklalapis tik mūsų
kartai atrodo didelis, o naujosioms kartoms, kurių gyvenime
                                               verslas naujai 107
",https://images.unsplash.com/photo-1473075109809-7a17d327bdf6?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"kurių platinti neturėjo teisės. Tai žinojo ir tai, jog žmonės į „YouTube“ puslapį būtent ir","technologijos užima vis didesnę dalį, viskas atrodys kitaip. Be
to, ir kelių eismo taisyklės nebuvo sukurtos iš karto po to, kai
keliais pradėjo važinėti pirmosios mašinos. Reikėjo laiko, kol
visi priprato prie automobilių, intensyvėjančio eismo ir šią nau-
ją veiklą reguliuojančių taisyklių.
      „Google“ ar „Microsoft“ iš tiesų pro pirštus žiūri į tokius
klausimus kaip patentai ir autorių teisės. Šios kompanijos jau
iš tiesų laikosi tikrų tikriausių Laukinių Vakarų taisyklių. Kol
rinka nėra stabili, jos dažnai taiko savas taisykles – elgiasi taip,
kaip joms reikia, ir dažnai netgi nepaiso kai kurių įstatymų.
Pavyzdžiui, „Apple“ neretai kaltinama antimonopolijos įstaty-
mų nesilaikymu. Tačiau kompanija sau gali leisti į tai nekreipti
dėmesio ir kilusius rūpesčius patikėti sutvarkyti savo advoka-
tams. „Microsoft“ taip pat teko bylinėtis dėl to, kad jie „Internet
Explorer“ naršyklę savo „Windows“ operacinėje sistemoje nau-
dojo kaip standartinę.
      Galbūt dar prisimenate ir tuos laikus, kai „YouTube“ plati-
no daugybę Holivudo filmų, jų ištraukų ir kitus vaizdo klipus,
kurių platinti neturėjo teisės. Tai žinojo ir kompaniją nusipir-
kusi „Google“, tačiau tuo metu įstatymuose buvo daug spragų
ir „Google“ teisininkai tiesiog tuo pasinaudojo. Be to, „Google“
puikiai žinojo ir tai, jog žmonės į „YouTube“ puslapį būtent ir
užsuka nemokamai pasižiūrėti filmų ar kitų vaizdo klipų. Šiuo
metu jau priimta daugiau įstatymų, apsaugančių autorių teises
internetinėje erdvėje. Tačiau prireikė nemažai laiko, kol įvai-
rios valstybinės institucijos apskritai suvokė šias situacijas ir
pradėjo ieškoti teisinių būdų jų sprendimui.
      Mus supantis pasaulis labai dinamiškas, daug žmonių
puoselėja daug idėjų ir laimi tik tie, kas moka prisitaikyti. Tai-
syklės iš tiesų primena Laukinius Vakarus – laimi tas, kas el-
giasi aršiausiai.
      108  ilja laurs
",https://images.unsplash.com/photo-1497635703294-1c57b2ae7054?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
cijas platina nuo 2005 metų – daug anksčiau nei „Steve & CO“. Bei pacitavo garsios amerikiečių,"     Neišsigąskite rinkos lyderių
Žinoma, galbūt pagalvosite, kad bepigu taip elgtis didelėms ir
jau vardą turinčioms kompanijoms. Juk kai esi žinomas, vie-
naip ar kitaip viskas yra daug paprasčiau. Bet patarčiau nepa-
būgti didžiųjų garsių kompanijų ir visada pakovoti už save.
Dar 2011 metais kompanija „Apple“ atsiuntė mums laišką, ku-
riame reikalavo nebevadinti mūsų svetainės žodžiais „App Sto-
re“, kurie lietuviškai reiškia mobiliųjų aplikacijų parduotuvę.
Laiške „Apple“ teigė, kad ši frazė yra skirta apibūdinti tik jos
vienos mobiliųjų aplikacijų parduotuvę.
     Tai kaip dar kitaip pasakyti, ką mes parduodame? Šis laiš-
kas buvo gana įdomi staigmena.
     Iš tiesų „Apple“ labai didelė kompanija, tačiau mes ne tik
neišsigandome, o tokį jos elgesį panaudojome prieš ją pačią.
Viešai pareiškiau, jog kompanija „GetJar“ mobiliąsias aplika-
cijas platina nuo 2005 metų – daug anksčiau nei ši idėja gimė
Steve’o Jobso galvoje. Tuometinis rinkodaros vadovas Patrickas
Morkas išplatino laišką, kuriame rašė: „Rinkoje buvome kur
kas anksčiau nei „Steve & CO“. Bei pacitavo garsios amerikiečių
sunkiojo metalo grupės „Twisted Sister“ dainos žodžius: „Mes
to tikrai nepriimsime!“ – „Steve’as Jobs’as nėra mūsų tėvas.“
     Mums pasirodė nedovanotina, jog „Apple“ bandė pasi-
savinti bendrinių žodžių junginį, apibūdinantį pačią prekę, ir
įkyriai mums siūlė, kaip turėtume vadintis. Tai būtų panašu
lyg kompanija „Ford“ kitiems automobilių gamintojams norė-
tų uždrausti savo automobilius vadinti automobiliais. Po mūsų
kompanijos viešo pasisakymo „Apple“ tokių reikalavimų dau-
giau nebekėlė. Beje, su panašiu pasiūlymu „Apple“ kreipėsi ir į
„Amazon“. Tačiau ir ši kompanija atsikirto, jog niekas negali
pasisavinti kalbos bendrinių žodžių, skirtų daiktams ir jų pa-
skirtims apibūdinti.
     Panašaus turinio grasinimas mažas įmones neretai priver-
čia pasiduoti. Žmonės pradeda galvoti, kad tokio galiūno kaip
                                             verslas naujai 109
",https://images.unsplash.com/photo-1490108474814-221f6198acc5?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
Tačiau naujųjų tipų versluose jau nusistovėjusi gana įprasta,"Kaip uždirbti iš verslo?
Dividendai nebėra pagrindinis būdas gauti pinigų.
Šiuolaikinis verslininkas gauna rinkos atlyginimą.
Parduoti akcijas ar parduoti kompaniją? Kaip 271 mln.
akcijų „Google“ darbuotojus pavertė milijonieriais.
Nusprendęs kurti nuosavą verslą verslininkas gali turėti pačių
įvairiausių tikslų – realizuoti save, pakeisti pasaulį, sukurti ką
nors gražaus ar įdomaus. Tačiau kad ir koks būtų verslo tikslas,
jam įgyvendinti įkurta kompanija turėtų atnešti ir tam tikrą
uždarbį. Senųjų tipų versluose jau nusistovėjusi gana įprasta
tvarka – verslo savininkui atlyginimas išmokamas dividen-
dais. Tai yra verslo savininkas atlyginimą gauna iš dalies ak-
cinės bendrovės pelno, kuris padalijamas akcininkams pagal
tai, kiek jie turi akcijų. Tad pagal senųjų verslų principus vei-
kiančios įmonės visada stengsis gauti kuo didesnį pelną. Pelnas
čia yra pagrindinis rodiklis, lemiantis iš kompanijos gaunamą
uždarbį.
      Tačiau naujųjų tipų versluose pelno siekis nėra pagrindinis
tikslas ir atlyginimas verslo savininkams dažnai nėra moka-
mas dividendais. Verslo įkūrėjas moka sau rinkos atlyginimą,
kuris kaip ir visiems kompanijos darbuotojams leidžia gyventi
pilnavertį gyvenimą ir naudoti pinigus kasdienėms išlaidoms.
                                              verslas naujai 111
",https://images.unsplash.com/photo-1487058792275-0ad4aaf24ca7?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"joną litų. Tačiau buto savininkai iki tol, kol kompanija bus pasirengusi pradėti akci-","      Akcijų pardavimas padės sumažinti riziką
Nuo pat kompanijos įkūrimo ir iki jos išėjimo į biržą arba
kompanijos pardavimo gali praeiti ne vieneri metai – kartais
tai trunka dešimtmetį ar net dar ilgiau, kai pagaliau kompanija
išauga iki tokio dydžio, jog pasiekia 100 mln. JAV dolerių ar net
didesnę metinę apyvartą. Tačiau iki pat to momento, kol akci-
jomis pradedama prekiauti akcijų biržoje, visas įmonės savi-
ninko turtas egzistuoja tik popieriuose ir iš jo jokios praktinės
naudos nėra. Pavyzdžiui, kol „Facebook“ nepradėjo akcijomis
prekiauti akcijų biržoje, jos įkūrėjo Marko Zuckerbergo turima
įmonės nuosavybės dalis specialistų buvo įvertinta daugiau nei
10 mlrd. JAV dolerių. Tačiau šių pinigų, esančių popieriuose, jis
niekaip negalėjo panaudoti ir teko laukti momento, kai akcijo-
mis bus pradėta prekiauti akcijų biržoje.
      Pavyzdžiui, Vilniuje nemažai žmonių, kurie turi butą Se-
namiestyje, tad galėtų taip pat teoriškai vadintis milijonieriais.
Daugelis butų šiame rajone iš tiesų kainuoja daugiau nei mili-
joną litų. Tačiau buto savininkai iki tol, kol nusprendžia butą
parduoti, iš sumos, kuria vertinamas jų butas, jokios praktinės
naudos taip pat neturi.
      „Google“ įkūrėjai Larry’is Page’as ir Sergey’us Brinas iki
kompanijos išėjimo į biržą taip pat kasdieniame gyvenime ga-
lėjo leisti ne daugiau nei kiti Silicio slėnio kompanijų vadovai.
Žinoma, ši situacija iš karto pasikeitė, kai 2004 metais kom-
panija biržoje išplatino daugiau nei 19 mln. akcijų, o kitos 271
mln. buvo išdalytos kompanijos darbuotojams ir jie tapo tik-
raisiais milijonieriais.
      Tačiau iki tol, kol kompanija bus pasirengusi pradėti akci-
jų prekybą akcijų biržoje, gali įvykti daug įvairių pokyčių, tad
sukauptą vertę laikyti tik savo kompanijoje yra itin rizikinga.
Vystant IT verslą, kai visas įmonės turtas ypač verslo pradžioje
yra viso labo tik keli kompiuteriai, verslininkai ieško kitų būdų,
kaip apsaugoti savo turimą įmonės nuosavybės dalį.
                                               verslas naujai 113
",https://images.unsplash.com/photo-1494011484127-649ce230149c?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"savo kompanijoje, kaip ir daugelis Silicio slėnio praktika rodo, kad verslo","      Tad visai neseniai atsirado ir trečias būdas, leidžiantis už-
dirbti iš kompanijos. Per investicinius etapus dažnai parduo-
damos ne tik įmonės išleidžiamos naujos akcijos, bet ir įmonės
savininko turima akcijų dalis. Tokiu atveju už savo akcijas gau-
ti pinigai atitenka ne įmonei, o asmeniškai įmonės savininkui.
      Savų akcijų dalies „išgryninimas“ leidžia apsisaugoti nuo
įvairių pavojų, kurie gali įmonės laukti ateityje. Už akcijas gau-
tus pinigus verslininkai dažnai investuoja į valstybės obliga-
cijas, auksą, dalį laiko banke, perka kitų kompanijų akcijas.
Pinigų paskirstymas sumažina riziką, jog viską galite prarasti
vienu metu. Verslui nepasisekus neliksite be nieko. Šį metodą
savo kompanijoje, kaip ir daugelis Silicio slėnio kompanijų, tai-
kome ir mes.
      Dažniausiai iki išėjimo į biržą arba kompanijos pardavi-
mo įmonė sulaukia iki keturių investicinių etapų. Tai versli-
ninkams yra puiki galimybė realizuoti bent dalį savo turimos
įmonės nuosavybės. Rytų Europoje dar dažnai manoma, kad
įsileidus investuotoją į kompanijos vidų, jis lyg koks blogietis
ims ir praris visą verslą. Silicio slėnio praktika rodo, kad verslo
steigėjai kuo puikiausiai gyvena turėdami vos 10–30 proc. įmo-
nės nuosavybės.
",https://images.unsplash.com/photo-1493511084624-eff3041c25ce?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
kui – tikrai didelė. Užgriuvusi našta nemenka ir be galo daug. Rizikos kapitalo sukurti fi-,"Pagalvokite apie tai,              Būsite nusivylęs, svarstysite kitas gali-
kad imdamiesi verslo          mybes, kurios jums būtų galėjusios atneš-
jau ir taip pasiryžtate       ti naudos. Tarkime, jei taip stengtumėtės
be galo didelei               kompanijoje „Microsoft“ net ir pradėjęs
rizikai ir milžiniškai
                              nuo mažiausios pareigybės, galbūt jau už-
asmeninei investicijai.
                              imtumėte saugią, gana aukštą poziciją.
             Tad pagalvokite apie tai, kad imdamiesi verslo jau ir taip
       pasiryžtate be galo didelei rizikai ir milžiniškai asmeninei inves-
       ticijai. Net jei ir turėsite savo santaupų verslo pradžiai, tik itin
       retais atvejais žmonės turi tokią sumą, kuri galėtų iš tiesų padėti
       greitai verslui judėti į priekį. Juk verslo dažnai imasi dar studi-
       juodami ar ką tik studijas pabaigę jauni žmonės.
             O jei verslui vystyti sugalvosite paimti kreditą iš banko,
       rizikuosite visa savo gerove. Tam, kad bankas sutiktų jums
       jį duoti, turėsite užstatyti savo butą arba namą. Pirmąjį savo
       verslą kuriantys žmonės vos ne šventai tiki, kad jiems viskas
       pavyks, tad galbūt ne iki galo įvertina riziką.
             Kaip jau minėjau, 90 proc. iš pradėtų verslų išnyksta po
       pirmų metų. Tad tikimybė, kad po pirmų metų prarasite ne tik
       savo verslą, užstatytą butą arba namą, bet ir iš banko pasisko-
       lintus pinigus ir dar, lyg to būtų maža, liksite skolingas ban-
       kui – tikrai didelė. Užgriuvusi našta nemenka ir be galo sunki
       psichologiškai. Patikėkite, atleisti žmones, parduoti kompiute-
       rius, uždaryti biurą, matyti, kad praradote viską, yra nepake-
       liamas jausmas.
             Nuosavas verslas, auganti įmonė, didelės galimybės yra be
       galo gražios ir įkvepiančios idėjos. Tačiau ne viskas taip lengva
       ir paprasta, kaip gali atrodyti. Verslo pasaulis gali būti negai-
       lestingas ir atnešti tragiškų pasekmių. Kaip verslininkas norė-
       čiau pasakyti, kad sunkumai, įtampa ir nuolatiniai išbandymai
       verslo pradžioje bus nuolatinis jūsų palydovas. Turite būti tam
       pasirengęs.
             Jau vien tai, kad esate pasiruošęs atiduoti savo laiką ir ži-
       nias verslui kurti, yra be galo daug. Rizikos kapitalo sukurti fi-
             116  ilja laurs
",https://images.unsplash.com/photo-1500841531879-56b125c11c54?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"Pirmieji rizikos kapitalo investicijos,","nansiniai mechanizmai leidžia verslą pradėti labai civilizuotai,
nerizikuojant savo turtu ir asmenine gerove.
     Į kompaniją investuoti pinigai leis jaustis kur kas ramiau,
nes, kitaip nei kredito, jų grąžinti nereikės. Net jei ir įmonei
nesiseka, galėsite savo išlaidas suplanuoti taip, kad atsiskaity-
tumėte su tiekėjais, darbuotojais, valstybe ir verslą užbaigti be
sudėtingų bankroto procedūrų.
     Sieks padėti, o ne pakenkti
Daugelis Rytų Europos valstybių, tarp jų ir Lietuva, tik dabar
pradeda susipažinti su rizikos kapitalo veikimo principais ir iš-
orinėmis investicijomis.
     Pirmieji rizikos kapitalo fondai Kai 2007 metais sulaukėme
Amerikoje atsirado dar prieš ketu- pirmosios 6 mln. JAV dolerių
riasdešimt metų. Tokiose šalyse kaip rizikos kapitalo investicijos,
Didžioji Britanija ir Olandija rizikos tai buvo ir pirmoji tokio
                                           pobūdžio investicija
kapitalo specialistai dirba jau apie
                                           Lietuvoje.
30 metų.
     Kai 2007 metais sulaukėme pirmosios 6 mln. JAV dolerių
rizikos kapitalo investicijos, tai buvo ir pirmoji tokio pobūdžio
investicija Lietuvoje. Situacija tada atrodė tokia neaiški, jog
teko samdyti specialistus, kad šie padėtų susigaudyti įstaty-
muose ir jų spragose. Mokesčių ir teisines paslaugas teikianti
kompanija „PwC“ net kreipėsi į Vyriausybę, kad ši padėtų iš-
siaiškinti visas mokestines aplinkybes. Teisininkai matė, kad
galimos pernelyg įvairios įstatymų interpretacijos.
     Akivaizdu, kad tada Lietuva šiam procesui dar nebuvo pa-
sirengusi. Sutartį su investuotojais mes pasirašėme Didžiojoje
Britanijoje. Žinoma, lyginti Lietuvą su tokiomis šalimis kaip
Didžioji Britanija nebūtų visai teisinga, tačiau šioje šalyje in-
vesticijas reguliuojantys įstatymai tokie aiškūs, jog prireikus
sutartį galima sudaryti per kelias valandas. Tačiau mes ir ten
pasirašyti pirmą investiciją užtrukome beveik pusę metų. Per šį
                                               verslas naujai 117
",https://images.unsplash.com/photo-1517544011068-f97ee23b7fa1?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
Holivudo režisieriai išleidžia itin daug investicijų ir at-,"                                   Gera idėja − kaip dramblys,
                                                nuo kitų nepaslėpsi
     Na, o jau sulaukę dėmesio ir investicijų iš rizikos kapitalo
specialistų galėsite tinkamai konkuruoti – samdyti geriausius
darbuotojus, pirkti gerą įrangą produktui vystyti, skirti pakan-
kamai lėšų reklamai. Galėsite atsisakyti kitų darbų, kurių rei-
kėjo imtis tam, kad kompanija išgyventų.
     Kokybiški produktai reikalauja itin daug investicijų ir at-
sidavimo. Juk pagalvokite, kodėl Holivudo kuriami filmai yra
populiarūs visame pasaulyje. Žinoma, nekomercinis kinas taip
pat yra unikalus ir turi ypatingą meninę vertę, tačiau Holivu-
das žiūrovams užtikrina – reginys bus itin gera pramoga. Kie-
kvienas iš mūsų turime skirtingą skonį, tačiau sutiksite, jog
Holivudo režisieriai išleidžia itin daug pinigų tam, kad filmas
techniškai būtų gerai atliktas ir jį matytų visas pasaulis. Ši stra-
tegija itin gera, nes dabar su Holivudu nepajėgia konkuruoti
niekas, net ir daugiausiai filmų per metus pagaminantis Bo-
livudas. Juk filmo „Titanikas“ režisierius Jamesas Cameronas
nebūtų galėjęs sukurti šiam filmui geriausių vaizdo ir garso
efektų, jei tam nebūtų turėjęs daugiau nei 200 mln. JAV dole-
rių. Tai akivaizdžiai parodo, kad investuoti pinigai užtikrina
geriausią kokybę.
                                               verslas naujai 121
",https://images.unsplash.com/photo-1519046947096-f43d6481532b?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
